0	Portugues	Українська	日本語	简体中文	UI language name
189	Muito obrigado! Vou te pagar de volta com certeza!	Величезне дякую! Я обов'язково все поверну!	いやぁ、助かるよ！必ず返すから！		a phone call from a friend
190	Nome	Назва	銘柄名		UI
191	Preço da açao	Ціна акції	株価		UI
192	Suas açoes (sua parte)	Ваші акції (ваша частка)	保有株（持株比率）		UI
193	Comprar	Купити	買い		UI
194	Vender	Продати	売り		UI
195	Comissao por venda:	Комісія за продаж:	売買手数料：		UI
196	Um dos acionistas da <global.companyforq> vendeu uma grande quantidade de açoes da empresa, causando queda em seu preço.	Один з акціонерів компанії <global.companyforq> розпродав вагому частку акцій і тим самим обвалив її курс.	<global.companyforq>の株主の一人が同社の株を大量に売却したため、株価が下落しました。		News
197	Houve uma grande compra de açoes na <global.companyforq>. Agora, <global.myname> possui <global.companyacforq>% da empresa. Isso teve um efeito positivo no preço das açoes.	У компанії <global.companyforq> сталася велика купівля акції. <global.myname> тепер володіє <global.companyacforq>% компанії.#Це позитивно позначається на курсі	<global.companyforq>で大規模な株式購入がありました。<global.myname>は現在、同社の<global.companyacforq>%を所有しています。これは株価に好影響をもたらすでしょう。		News
198	Barman	Бармен	バーテンダー		UI
199	Obrigado por nos visitar! ##De acordo com a conta, voce deve {global.bartrat}.	Дякуємо що завітали до нас! ##З вас {global.bartrat}.	ご来店いただきありがとうございます。お会計は{global.bartrat}になります。		Message from bartender
200	Isso e tao divertido!	Ну що, будьмо!	すごく楽しい！		Thoughts of the main character
201	Reflexoes	Думки	反省		Thoughts of the main character
202	Talvez seja hora de ir pra casa?	Можливо вже досить?	そろそろ帰る時間では？		UI
203	Um estranho senta-se ao seu lado. Ele oferece um acordo - vender drogas sob a fachada de uma nova empresa. Ele imediatamente lhe oferece uma participaçao de 30%, mas voce sabe que isso e perigoso. Voce quer começar um negocio ilegal?	До вас підсаджується якийсь підозрилий чоловік. Він пропонує вам новий бізнес - продавати наркотики під виглядом нової компанії. Вам відразу ж пропонується частка 30% у бізнесі, проте ви знаєте - що це небезпечна справа. Ви бажаєте почати нелегальний бізнес?	見知らぬ男が隣に座っています。彼は新会社を装って麻薬を密売する取引を持ちかけます。すぐに30%の出資を提案されましたが、これは危険なビジネスです。違法なビジネスを始めたいですか？		In-game message
204	Um amigo de infancia se senta ao seu lado. Ele pede a voce com lagrimas nos olhos um emprestimo de {global.dolgprosit}, prometendo pagar integralmente com juros em alguns meses.	До вас підсаджується друг дитинства. Він богом молить вас дати йому в борг {global.dolgprosit}. Обіцяє повернути усю суму з відсотками через декілька місяців.	幼なじみが隣に座っています。彼は涙ながらにあなたに{global.dolgprosit}を貸してほしいと頼み、数か月後に利子をつけて全額返済すると約束します。		In-game message
205	Entre a tagarelice dos seus amigos bebados, voce ouve que <global.kompa> esta prestes a ter uma grande alta no preço, e voce esta planejando comprar açoes. Voce nao tem certeza se deve acreditar nessas palavras.	Ви чуєте серед п'яних розмов своїх друзів, що компанія <global.kompa> матиме високі прибутки і вони планують закупитися акціями. Ви не упевнені, чи варто вірити цим словам.	酔った友人たちのおしゃべりの中で、<global.kompa>が劇的に値上がりしそうだと聞き、あなたはその株を買う気になりますが、まだその言葉を信じていいのかどうか迷っています。		In-game message
206	Sim	Так	はい		UI
207	Nao	Ні	いいえ		UI
208	Faça sua aposta no cavalo	Вкажіть вашу ставку на коня	購入する馬券の金額を決めてください		UI
209	Escolha o cavalo que voce quer apostar.	Оберіть коня, на якого хочете поставити.	賭けたい馬を選んでください		UI
210	Montanha Viva	Жива Гора	リビングマウンテン		Name of the horse
211	Ceu Limpo	Ясне Небо	クリアスカイ		Name of the horse
212	Flora Suzuka	Судзука Флора	鈴鹿フローラ		Name of the horse
213	Sombra	Тінь	シャドー		Name of the horse
214	Arthurzao	Великий Артур	ビッグアーサー		Name of the horse
215	Voce esta na cadeia	Ви у в'язниці	あなたは刑務所にいます		UI
216	Voce esta no hospital	Ви у лікарні	あなたは入院中です		UI
217	A <global.nameme> esta vindo para o mercado de açoes.	На фондову біржу виходить компанія <global.nameme>.	<global.nameme>が株式市場に上場します。		News
